f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26
159.0251051	151.9703299	10	3	1	0.142857143	7.506382979	2.99157128	1.461728395	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
151.1360995	134.003074	11	1	1	0.8	7.354540142	2.343493249	1.342185349	0	0	0	1	0	1	2	0	2	1	2	2	0	1	1	1	26.02
136.1000484	124.006148	10	2	2	0.25	7.091358575	3.224846567	1.739178486	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
143.0470804	132.9719267	11	2	1	0.142857143	4.311528395	2.852566646	1.698902356	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
153.0612204	141.975145	10	2	1	0.25	7.634931794	3.080610856	1.753984477	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
153.0612204	141.975145	10	2	1	0.25	7.634931794	3.080610856	1.753984477	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
188.978926	180.9163257	9	3	1	0.333333333	6.834678899	2.538052627	1.561115858	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	39.16
155.0404849	145.9700596	10	3	1	0.142857143	7.437181136	2.943925379	1.652917188	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	43.09
155.0404849	145.9700596	10	3	2	0.285714286	7.437181136	2.943925379	1.430273242	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	0	43.09
155.0404849	145.9700596	10	3	1	0.142857143	7.437181136	2.943925379	1.652917188	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	1	46.25
155.050177	144.9719267	10	2	1	0.25	7.575596621	3.039426929	1.723431283	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
125.084064	113.9979886	9	2	2	0.428571429	6.361359223	2.688486328	1.573506415	0	1	0	0	0	0	0	1	0	2	1	1	0	0	0	0	25.17
153.0589921	144.9963918	11	3	1	0.125	7.723950104	3.142667966	1.767374153	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	33.08
157.056135	145.9700596	10	3	2	0.428571429	7.565708245	3.032577674	1.488905991	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	35.25
128.0408193	119.978219	8	3	2	0.4	5.721752306	2.790761369	1.280560096	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
133.0891494	122.003074	10	1	2	0.111111111	7.032107623	3.180475788	1.452862387	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
159.015413	152.9684628	10	4	1	0	7.367991361	2.8964921	1.618073477	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	43.09
126.1156984	112.006148	9	2	1	0.714285714	6.775473441	2.989942377	1.804947321	0	0	0	1	0	0	1	0	1	2	4	1	0	0	0	1	52.04
122.0954261	110.003074	10	1	2	0.25	5.00399457	2.646097475	1.54134677	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
171.9861968	166.9470717	10	4	1	0.166666667	7.545932203	3.018891864	1.47982474	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	49.81
127.0797275	117.0014772	9	2	0	0.428571429	6.489474313	1.954370746	1.643974701	0	0	0	0	0	0	1	0	1	1	2	1	0	0	0	0	26.02
139.099714	125.9979886	10	2	2	0.5	7.506382979	3.539427516	1.688037425	0	0	0	1	0	0	1	0	1	2	2	1	0	0	0	1	35.25
160.9969058	153.9421306	9	4	2	0.2	6.923507378	3.099515909	1.606589925	0	1	0	1	0	0	0	1	0	2	1	1	0	0	0	1	29.1
127.1360995	110.003074	9	1	2	1	7.071607143	2.695685283	1.450890879	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	1	12.03
129.0953776	117.0014772	9	2	0	0.714285714	6.745874855	2.479660165	1.516123665	0	0	0	3	0	0	1	0	1	1	2	1	0	0	0	3	26.02
129.0953776	117.0014772	9	2	0	0.714285714	6.745874855	2.479660165	1.516123665	0	0	0	2	0	1	1	0	1	1	2	1	0	1	0	2	26.02
123.1047994	110.003074	9	1	0	0.5	6.558483412	1.993902462	1.68235904	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
133.0658271	120.9719267	8	2	0	1	6.371212121	2.695568114	1.639649018	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
204.9560824	196.8934821	9	3	1	0.333333333	7.24940919	2.81568103	1.777339598	0	1	0	1	0	0	0	1	0	1	2	1	0	0	0	1	26.02
204.9560824	196.8934821	9	3	1	0.333333333	7.24940919	2.81568103	1.777339598	0	1	0	1	0	0	0	1	0	1	2	1	0	0	0	1	26.02
141.0612204	129.975145	9	2	2	0.428571429	6.775473441	2.989942377	1.804947321	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	12.03
127.0797275	117.0014772	9	2	0	0.428571429	6.489474313	1.954370746	1.643974701	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	0	26.02
127.0797275	117.0014772	9	2	0	0.428571429	6.489474313	1.954370746	1.643974701	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
127.099714	113.9979886	9	2	0	0.857142857	6.745874855	2.102543035	1.788059219	0	0	0	0	0	1	1	0	1	2	2	1	0	1	0	0	43.09
140.0749765	131.0045512	10	3	1	0.142857143	7.180253583	2.768839756	1.524914945	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
174.9858625	168.9389123	10	4	1	0	7.723950104	3.142667966	1.800183327	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	43.09
145.9972402	139.95029	8	4	2	0.25	6.065944584	3.063778208	1.467126542	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
137.1204495	122.003074	10	1	0	0.777777778	6.412726002	2.38707483	1.103300456	0	0	0	3	2	1	2	0	2	1	2	2	0	1	0	1	26.02
122.0843983	112.006148	9	2	2	0.285714286	6.233304562	3.198271052	1.816389948	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
122.0843983	112.006148	9	2	1	0.142857143	6.105313283	2.506090257	1.435851175	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
184.9840114	176.9214111	9	2	1	0.142857143	6.775473441	2.989942377	1.804947321	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
131.0546557	123.9998804	9	3	0	0.333333333	6.420481928	1.915110054	1.605897095	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
173.0652203	163.9947951	12	4	2	0.25	9.090909091	3.6	1.777777778	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	0	46.25
175.0608839	166.9982837	12	4	1	0.25	9.061157703	3.145358933	1.583340877	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
175.0608839	166.9982837	12	4	1	0.25	9.061157703	3.145358933	1.583340877	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
139.1360995	122.003074	10	1	0	1	6.656627418	2.536710801	1.195415499	0	0	0	2	2	2	2	0	2	1	2	2	0	2	0	2	26.02
122.0843983	112.006148	9	2	2	0.285714286	6.233304562	3.198271052	1.816389948	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
222.9494118	216.9024616	8	3	1	0.2	6.095470514	2.499143096	1.22538865	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	39.16
153.0612204	141.975145	10	2	2	0.25	7.634931794	3.638148057	1.753984477	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
153.0612204	141.975145	10	2	2	0.25	7.634931794	3.638148057	1.753984477	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
139.1360995	122.003074	10	1	2	0.777777778	7.644821803	3.645767296	1.75909589	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	12.03
124.0636629	116.0010626	9	3	2	0.166666667	6.03642225	3.040168123	1.696265084	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	48.14
169.0902922	156.9963918	12	3	2	0.333333333	9.160334237	3.207836991	1.808997853	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	1	46.25
137.0809674	125.9979886	12	2	2	0.125	4.632581919	3.128897407	1.419698254	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	43.09
149.084064	137.9979886	11	2	2	0.111111111	7.66460251	3.10125928	1.737635551	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
124.1000484	112.006148	9	2	2	0.428571429	6.361359223	2.688486328	1.573506415	0	1	0	0	0	0	0	1	0	2	3	1	0	0	0	0	41.81
142.0564693	131.978219	9	3	2	0.333333333	6.736009281	2.96088757	1.511154583	0	1	0	0	0	0	0	1	0	2	4	1	0	0	0	0	52.04
134.0843983	124.006148	10	2	1	0	6.67682243	2.434522575	1.285506106	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
122.0843983	112.006148	9	2	2	0.285714286	6.233304562	3.198271052	1.816389948	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
136.1000484	124.006148	10	2	1	0.25	7.091358575	2.708944457	1.481523026	1	1	0	1	0	0	0	0	0	2	4	1	0	0	0	1	52.04
136.1000484	124.006148	10	2	1	0.25	7.091358575	2.708944457	1.481523026	1	1	0	1	0	0	0	0	0	2	4	1	0	0	0	0	52.04
136.1000484	124.006148	10	2	1	0.25	7.091358575	2.708944457	1.481523026	1	1	0	1	0	0	0	0	0	2	4	1	0	0	0	0	52.04
166.0564693	155.978219	11	3	2	0.375	8.248522167	3.514672035	1.793445255	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	49.81
166.0564693	155.978219	11	3	2	0.375	8.248522167	3.514672035	1.793445255	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	49.81
153.0345269	144.9719267	10	2	0	0.25	7.239529025	2.808975838	1.554107394	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
145.0703057	135.9998804	10	3	0	0.428571429	7.407526882	2.162976185	1.237716263	0	0	0	2	0	0	1	0	1	1	2	1	0	0	0	2	26.02
145.1102787	129.9929032	10	3	1	1	7.981214575	2.862110972	1.684601688	0	0	0	0	0	1	1	0	1	3	3	1	0	1	0	0	55.48
140.0749765	131.0045512	10	3	1	0.142857143	7.022233446	2.662619175	1.247379922	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
155.0768704	141.975145	10	2	2	0.5	7.763519669	3.170355912	1.580917793	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	12.03
155.0768704	141.975145	10	2	2	0.5	7.763519669	3.170355912	1.580917793	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	12.03
128.094963	116.0010626	9	3	2	0.833333333	6.548623962	2.823853375	1.676856938	0	0	0	1	0	0	0	0	1	3	2	1	0	0	0	1	47.61
161.1204495	146.003074	12	1	2	0.454545455	7.809851624	2.906610388	1.5083668	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	1	26.02
171.0353995	161.9649742	11	4	2	0.285714286	8.228716683	3.500438216	1.783943528	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.32
124.1000484	112.006148	9	2	2	0.428571429	6.361359223	2.688486328	1.573506415	0	1	0	0	0	0	0	1	0	2	3	1	0	0	0	0	41.81
157.1102787	141.9929032	11	3	2	0.875	8.525877277	3.218356724	1.713541181	0	0	0	3	0	0	0	0	1	3	1	1	1	1	0	3	38.33
140.0749765	131.0045512	10	3	2	0.285714286	7.150619469	3.269363579	1.771713778	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
126.0793129	116.0010626	9	3	2	0.5	6.292399021	2.639049753	1.536009478	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.05
151.099714	137.9979886	11	2	2	0.333333333	8.238619329	3.028978471	1.788691975	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	32.26
153.1517496	134.003074	11	1	0	1	7.600932428	2.478921037	1.584033638	0	0	0	2	2	2	2	0	2	1	2	2	0	2	0	2	26.02
163.099714	149.9979886	12	2	2	0.2	8.65469697	3.809658461	1.784007561	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
128.094963	116.0010626	9	3	2	0.833333333	6.548623962	2.823853375	1.676856938	0	0	1	1	0	0	0	0	1	3	3	1	1	1	0	0	55.12
140.0749765	131.0045512	10	3	2	0.285714286	7.150619469	3.269363579	1.771713778	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
139.1360995	122.003074	10	1	3	0.777777778	7.803092784	3.198108996	1.599578879	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	12.03
139.0797275	129.0014772	10	2	2	0.25	7.219769484	3.321482264	1.809938153	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
127.1360995	110.003074	9	1	2	1	7.071607143	2.295733882	1.683432023	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
136.1000484	124.006148	10	2	1	0.25	7.24940919	2.81568103	1.55899321	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
136.1000484	124.006148	10	2	1	0.25	7.24940919	2.81568103	1.55899321	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
112.1000484	100.006148	8	2	1	0.666666667	5.790548303	2.844928182	1.317146286	0	0	0	0	0	0	0	0	1	2	3	1	0	0	0	0	38.05
142.1106131	128.0010626	10	3	2	0.857142857	7.536044539	3.562154412	1.703172885	0	0	1	1	0	0	0	0	1	3	3	1	1	1	0	0	55.12
140.0749765	131.0045512	10	3	1	0.142857143	7.180253583	2.768839756	1.524914945	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
175.1360995	158.003074	13	1	2	0.5	8.763953707	2.845083623	1.611441607	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	1	26.02
103.0455703	93.975145	6	2	0	1	4.468478605	2.47736697	1.185972283	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	12.03
122.0843983	112.006148	9	2	1	0.285714286	6.233304562	2.596867015	1.504122761	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
109.0860528	98.003074	10	1	2	0.142857143	3.253988637	2.478228729	1.073981897	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
201.076534	190.9982837	14	4	2	0.2	10.78867821	3.45750318	1.653797914	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
142.0564693	131.978219	9	3	2	0.5	6.706414435	2.939142785	1.765625204	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
136.1000484	124.006148	10	2	0	0.625	7.140741971	3.261934007	1.505570574	0	0	0	0	0	1	1	0	1	2	2	1	0	1	0	0	49.81
136.1000484	124.006148	10	2	2	0.25	7.24940919	3.343878175	1.55899321	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
140.094963	128.0010626	10	3	3	0.571428571	7.279051254	3.366309337	1.573685466	0	0	1	0	0	0	0	0	1	3	2	1	0	0	0	0	46.33
110.0843983	100.006148	8	2	2	0.333333333	5.378121547	2.52343859	1.10336463	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	30.95
140.0749765	131.0045512	10	3	2	0.285714286	7.150619469	3.269363579	1.771713778	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
110.0843983	100.006148	8	2	1	0.333333333	5.378121547	2.52343859	1.10336463	0	0	0	0	0	0	0	0	1	2	3	1	0	0	0	0	38.05
110.0843983	100.006148	8	2	1	0.5	5.50568521	2.622026567	1.168040705	0	0	0	1	0	0	0	0	1	2	2	1	0	0	0	1	38.38
110.0843983	100.006148	8	2	1	0.5	5.50568521	2.622026567	1.168040705	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	38.38
124.1000484	112.006148	9	2	1	0.571428571	6.489474313	2.313265193	1.388918172	0	0	0	1	0	0	0	0	1	2	2	1	0	0	0	1	38.38
209.0971272	192.9719267	14	2	2	0.5	10.00376406	3.915232923	1.794522462	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	0	26.02
209.0971272	192.9719267	14	2	2	0.5	10.00376406	3.915232923	1.794522462	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	0	26.02
209.0971272	192.9719267	14	2	2	0.5	10.00376406	3.915232923	1.794522462	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	1	26.02
139.1360995	122.003074	10	1	1	1	6.656627418	2.536710801	1.072642205	0	0	0	3	2	2	2	0	2	1	1	2	0	2	0	1	12.03
138.0793129	128.0010626	10	3	2	0.142857143	7.051856823	3.195249675	1.462392017	1	1	0	0	0	0	0	0	0	3	4	1	0	0	0	0	61.27
126.1156984	112.006148	9	2	1	0.714285714	6.775473441	2.989942377	1.804947321	0	0	0	1	0	0	0	0	1	2	3	1	0	0	0	1	38.05
122.0843983	112.006148	9	2	1	0.285714286	6.233304562	2.596867015	1.504122761	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
147.0859558	135.9998804	10	3	0	0.714285714	7.66460251	3.10125928	1.769335108	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
122.0843983	112.006148	9	2	1	0.285714286	6.233304562	2.596867015	1.504122761	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
154.1469986	136.006148	11	2	1	1	7.562989055	2.204951884	1.08752609	0	0	0	0	2	3	3	0	3	2	4	3	0	3	0	0	52.04
126.0593264	119.0045512	9	3	1	0.166666667	6.164378109	2.547880827	1.233618172	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
213.0720553	199.9703299	14	3	2	0.454545455	9.936265432	3.872318339	1.769146006	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	1	26.02
126.0593264	119.0045512	9	3	1	0.166666667	6.164378109	2.547880827	1.467221172	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
156.045426	146.9750007	10	3	1	0.142857143	7.536044539	3.012055326	1.703172885	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
147.1047994	134.003074	11	1	1	0.4	6.863561561	2.081148017	1.162115372	1	1	0	0	0	1	1	0	1	1	2	2	0	1	0	0	26.02
120.0687483	112.006148	9	2	1	0	5.820039012	2.306763636	1.287705032	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
126.0593264	119.0045512	9	3	1	0.166666667	6.164378109	2.547880827	1.233618172	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
149.084064	137.9979886	11	2	1	0.333333333	6.67541906	1.983383736	1.095963812	1	1	0	0	0	1	1	0	1	2	3	2	0	1	0	0	46.25
225.0153115	212.9214111	12	2	2	0.4	8.266954521	3.189554733	1.697275241	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	1	26.02
123.0796473	114.009222	9	3	2	0.333333333	6.164378109	3.142748845	1.77405184	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
123.0796473	114.009222	9	3	2	0.333333333	6.164378109	3.142748845	1.77405184	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
134.0813017	124.006148	12	2	1	0.125	4.480030663	2.997217039	1.335791643	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	49.81
151.0797275	141.0014772	11	2	1	0.333333333	6.797665526	2.046727696	1.138763234	1	1	0	0	0	1	1	0	1	1	2	2	0	1	0	0	26.02
136.1000484	124.006148	10	2	2	0.375	7.219769484	3.321482264	1.54435322	0	1	0	1	0	0	0	1	0	2	1	1	0	0	0	1	24.92
124.0636629	116.0010626	9	3	1	0.166666667	6.03642225	2.457568887	1.174403965	0	1	0	0	0	0	0	1	0	3	3	1	0	0	0	0	59.14
167.0768704	153.975145	11	2	2	0.555555556	7.316684977	2.954128585	1.32792648	0	1	0	0	0	0	1	1	1	1	1	2	0	0	0	0	12.03
153.1517496	134.003074	11	1	1	1	7.600932428	2.478921037	1.436491026	0	0	0	0	0	2	2	0	2	1	2	2	0	2	0	0	26.02
153.1517496	134.003074	11	1	0	1	7.600932428	2.224327298	1.308641843	0	0	0	4	0	2	2	0	2	1	2	2	0	2	0	2	26.02
126.0593264	119.0045512	9	3	1	0.166666667	6.164378109	2.547880827	1.233618172	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
146.0843983	136.006148	11	2	1	0.222222222	7.773412616	3.177288096	1.79229931	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	49.81
146.0843983	136.006148	11	2	1	0.222222222	7.773412616	3.177288096	1.79229931	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	49.81
146.0843983	136.006148	11	2	1	0.222222222	7.773412616	3.177288096	1.79229931	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	49.81
130.092625	115.9830745	8	3	2	1	6.259780298	3.21964619	1.575935149	0	0	0	0	0	0	0	0	1	2	2	1	1	1	0	0	29.26
136.1000484	124.006148	10	2	2	0.375	7.219769484	3.321482264	1.809938153	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
142.0297759	134.9750007	9	3	1	0.166666667	6.519047619	2.802366864	1.660387812	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
140.0749765	131.0045512	10	3	2	0.285714286	7.150619469	3.269363579	1.771713778	0	1	0	0	0	0	0	1	0	2	1	1	0	0	0	0	24.92
138.0793129	128.0010626	10	3	2	0.285714286	7.022233446	3.173095017	1.701490334	0	1	0	0	0	0	0	1	0	3	3	1	0	0	0	0	58.88
140.0749765	131.0045512	10	3	1	0.285714286	7.150619469	2.748833236	1.510397832	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
140.0749765	131.0045512	10	3	1	0.285714286	7.150619469	2.748833236	1.510397832	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	0	38.91
124.0636629	116.0010626	9	3	1	0.166666667	6.03642225	2.457568887	1.174403965	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	48.02
142.0297759	134.9750007	9	3	1	0.166666667	6.519047619	2.802366864	1.660387812	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
126.0793129	116.0010626	9	3	2	0.5	6.292399021	2.639049753	1.536009478	0	1	0	0	0	0	0	1	0	3	1	1	0	0	0	0	38.06
123.0796473	114.009222	9	3	2	0.333333333	6.164378109	3.142748845	1.77405184	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
136.1000484	124.006148	10	2	2	0.375	7.219769484	3.321482264	1.809938153	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
140.0749765	131.0045512	10	3	2	0.285714286	7.150619469	3.269363579	1.771713778	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
123.0796473	114.009222	9	3	2	0.333333333	6.164378109	3.142748845	1.77405184	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
140.0749765	131.0045512	10	3	1	0.285714286	7.150619469	2.748833236	1.510397832	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	0	38.91
140.0749765	131.0045512	10	3	1	0.285714286	7.150619469	2.748833236	1.510397832	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
126.0593264	119.0045512	9	3	1	0.166666667	6.164378109	2.547880827	1.467221172	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
123.0796473	114.009222	9	3	2	0.333333333	6.164378109	3.142748845	1.77405184	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
140.094963	128.0010626	10	3	3	0.571428571	7.279051254	3.366309337	1.573685466	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.05
128.1313485	112.006148	9	2	2	1	7.032107623	3.180475788	1.662813599	0	0	0	1	0	0	0	0	1	2	2	1	1	1	0	1	29.26
128.0585775	119.9959772	9	4	1	0.6	6.22345679	2.144233423	1.076108618	0	0	0	1	0	0	0	0	1	4	2	1	0	0	0	1	64.68
99.10479942	86.003074	7	1	0	1	5.103678161	2.31410722	1.475062751	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	12.03
197.1016059	183.9998804	14	3	3	0.454545455	9.589508527	3.654005522	1.774875318	1	1	0	1	0	1	1	0	1	1	1	2	0	1	0	1	12.03
140.0749765	131.0045512	10	3	2	0.285714286	7.150619469	3.269363579	1.771713778	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
125.0589118	118.0041366	9	4	2	0.2	5.96755102	2.985226347	1.654842356	0	1	0	0	0	0	0	1	0	4	2	1	0	0	0	0	61.03
146.1219267	131.0045512	10	3	2	1	7.951522843	3.302754773	1.466196798	0	0	0	1	0	0	0	0	1	2	3	1	1	1	0	1	38.05
130.0742276	119.9959772	9	4	2	0.8	6.351506683	2.681409373	1.322174451	0	0	1	0	0	0	0	0	1	4	2	1	1	1	0	0	55.56
101.084064	89.99798862	7	2	0	1	5.064508671	2.284554637	1.450252015	0	0	0	0	0	0	0	0	1	2	2	1	1	1	0	0	32.26
144.0357339	135.9731336	9	4	2	0.4	6.509189511	2.795213979	1.654910535	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	40.96
171.0859558	159.9998804	12	3	2	0.333333333	9.13057971	3.627228384	1.795591172	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
138.1156984	124.006148	10	2	2	0.5	7.506382979	3.539427516	1.688037425	0	0	0	2	0	0	1	0	1	2	3	1	0	0	0	2	38.05
103.0797275	93.00147722	7	2	0	1	5.035137881	2.262450086	1.43172791	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	12.03
122.0843983	112.006148	9	2	2	0.142857143	6.233304562	3.198271052	1.816389948	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	29.5
167.050177	156.9719267	11	2	1	0.333333333	7.137067495	2.226029881	1.26111734	1	1	0	0	0	1	1	0	1	1	2	2	0	1	0	0	26.02
140.0408193	131.978219	9	3	1	0.166666667	6.57820331	2.84538144	1.69338176	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
140.0408193	131.978219	9	3	1	0.333333333	6.617647059	2.87414966	1.715500945	0	0	0	1	0	0	0	0	1	2	2	1	0	0	0	1	38.38
125.0952974	114.009222	9	3	2	0.5	6.292399021	2.639049753	1.536009478	0	1	0	0	0	0	0	1	0	3	3	1	0	0	0	0	54.7
135.0796473	126.009222	10	3	2	0.142857143	6.893895216	3.077524103	1.38683139	1	1	0	1	0	0	0	0	0	3	3	1	0	0	0	1	62.23
140.094963	128.0010626	10	3	3	0.571428571	7.279051254	3.366309337	1.573685466	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.05
142.0297759	134.9750007	9	3	1	0.166666667	6.519047619	2.802366864	1.660387812	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
169.0703057	159.9998804	12	3	1	0.333333333	7.676858313	2.263271662	1.100818142	1	1	0	0	0	1	1	0	1	1	2	2	0	1	0	0	26.02
147.1047994	134.003074	11	1	1	0.4	6.863561561	2.346347075	1.286454303	1	1	0	2	0	1	1	0	1	1	2	2	0	1	0	2	26.02
147.1047994	134.003074	11	1	1	0.4	6.863561561	2.346347075	1.286454303	1	1	0	2	0	1	1	0	1	1	2	2	0	1	0	1	26.02
147.1047994	134.003074	11	1	1	0.4	6.863561561	2.346347075	1.286454303	1	1	0	2	0	1	1	0	1	1	2	2	0	1	0	1	26.02
124.1000484	112.006148	9	2	2	0.428571429	6.361359223	2.688486328	1.573506415	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	30.95
